	Domain	Phylum	Class	Order	Family	Genus	Species	Select
16279d63c18f0ce497fac24287ac9ed8	Bacteria	Acidobacteriota	Holophagae	Subgroup_7	Subgroup_7	Subgroup_7	uncultured_proteobacterium	NP
03c60eb6162632ba37a9d2eeb9a91bf6	Bacteria	Acidobacteriota	Holophagae	Subgroup_7	Subgroup_7	Subgroup_7	uncultured_proteobacterium	NP
9e28154f2e9e792ba33d3db2056f8065	Bacteria	Acidobacteriota	Holophagae	Subgroup_7	Subgroup_7	Subgroup_7	uncultured_proteobacterium	NP
bf8ea0532dd9b4bfe04da680a9b0fa25	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Sulfuricellaceae	Sulfurirhabdus	ND	NP
f1f1e1da695203230a5594ff855feacd	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Microtrichaceae	Sva0996_marine_group	uncultured_organism	NP
c4eeb9c6fff98d80472231fc446ac0a3	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Hyphomonadaceae	SWB02	ND	NP
6ca57db959ee12e9694ee7200a29d8b3	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Spirosomaceae	Taeseokella	ND	NP
3b6dda0f3879c8b941efdd4dfd41ab5f	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Rhodanobacteraceae	Tahibacter	ND	NP
de9968aca40ec5aef244176778b189f5	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	Telmatocola	metagenome	NP
107db8552f863136e5f7794c2efaade5	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcales-Tissierellales	Tepidimicrobium	Tepidimicrobium_sp.	NP
060f30be9aedc6b37e4abd3f49c86eca	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcales-Tissierellales	Tepidimicrobium	Tepidimicrobium_sp.	NP
96e33458e8a180df0ae170b1e16d9e52	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Tepidimonas	ND	NP
593ea1349f6a1513eae259e0d107b10b	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Tepidimonas	ND	NP
5d5db5a4b1cb701462bfd0989f5a3495	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Tepidimonas	ND	NP
8fce913cc213eec9d8c182d8335ba92d	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Comamonadaceae	Tepidimonas	ND	NP
6faf025d61e54fb3be2f52bd61ad7d78	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Hydrogenophilaceae	Tepidiphilus	uncultured_bacterium	NP
a493fed8df9e0b0cee7cedf2478d0622	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	Tepidisphaeraceae	Tepidisphaera	uncultured_bacterium	NP
5357b025e9e472961189187df40d0bc1	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	Tepidisphaeraceae	Tepidisphaera	uncultured_bacterium	NP
702d613b87a5c730fd108a81f0e76330	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	Tepidisphaeraceae	Tepidisphaera	uncultured_bacterium	NP
cb5117076cbbbb73c8bec5fa45847f91	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	Tepidisphaeraceae	Tepidisphaera	uncultured_bacterium	NP
cc9f7e7fa80405827f45d5626aff1c73	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	Tepidisphaeraceae	Tepidisphaeraceae	ND	NP
b1e53e577b072e6dffb62803cd17b84f	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	Tepidisphaeraceae	Tepidisphaeraceae	uncultured_bacterium	NP
980a06ed7a55208ee5a854001adcc8f0	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	Tepidisphaeraceae	Tepidisphaeraceae	uncultured_bacterium	NP
5f4eb6649157182a1071370aa4cf6526	Bacteria	Planctomycetota	Phycisphaerae	Tepidisphaerales	Tepidisphaeraceae	Tepidisphaeraceae	uncultured_bacterium	NP
b17a2f19f4c913ea1af58c2cf5b3abbe	Bacteria	Actinobacteriota	Actinobacteria	Micrococcales	Intrasporangiaceae	Terrabacter	ND	NP
7ddbe575b63cbdf08a118ccd85184e30	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae_(Subgroup_1)	Terriglobus	ND	NP
f614811b77b0f7d743504cfb051bfc30	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae_(Subgroup_1)	Terriglobus	ND	NP
65d86d68fdf396099b32ef6d949892b8	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae_(Subgroup_1)	Terriglobus	ND	NP
71d45b222346642fda891a67899f747b	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae_(Subgroup_1)	Terriglobus	uncultured_bacterium	NP
0073df206ab7ed634b96d54b66279564	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae_(Subgroup_1)	Terriglobus	uncultured_bacterium	NP
d193cc6097df8ae99117409f070707ad	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	Acidobacteriaceae_(Subgroup_1)	Terriglobus	uncultured_bacterium	NP
750ba0e2bb9fe55d1cbb3b4eaadc1981	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Terrimonas	ND	NP
8618e0050b4448db9314348748e44047	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	Terrimonas	ND	NP
0bfe3e07bb0367941c03b089ed7f0b48	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcaceae	Terrisporobacter	ND	NP
259eb055b09c7c621e62bec9d100d490	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Rhodocyclaceae	Thauera	ND	NP
c1225243b3f10f492b47c00f3c34948f	Bacteria	Firmicutes	Bacilli	Thermicanales	Thermicanaceae	Thermicanus	ND	NP
9d30e80396d574cfda7e722fde8b60ce	Bacteria	Firmicutes	Bacilli	Thermicanales	Thermicanaceae	Thermicanus	ND	NP
1b1ca0cec68066dea45eff16543482ce	Bacteria	Firmicutes	Bacilli	Thermicanales	Thermicanaceae	Thermicanus	ND	NP
6ea8228cb56f8a62f932f0e613bca40e	Bacteria	Firmicutes	Bacilli	Thermicanales	Thermicanaceae	Thermicanus	uncultured_bacterium	NP
e866a4771f7e54ae6f1eea1c5108fd3d	Bacteria	Firmicutes	Bacilli	Thermicanales	Thermicanaceae	Thermicanus	uncultured_bacterium	NP
702e821793e8ad73e60a49ee91165118	Bacteria	Firmicutes	Bacilli	Thermoactinomycetales	Thermoactinomycetaceae	Thermoactinomyces	Thermoactinomyces_sp.	NP
6cecf12e2e14bbf5aa9ba2583da1d479	Bacteria	Firmicutes	Thermoanaerobacteria	Thermoanaerobacterales	Family_III	Thermoanaerobacterium	ND	NP
b441ca10153d579e1102ffbae6af848f	Bacteria	Firmicutes	Thermoanaerobacteria	Thermoanaerobacterales	Family_III	Thermoanaerobacterium	ND	NP
7f1fc24634f1ecc6ec0d1164a104efed	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Thermomonas	ND	NP
0562e97bf8665edd5ae85899297a44a8	Bacteria	Deinococcota	Deinococci	Thermales	Thermaceae	Thermus	ND	NP
4ff6ffd4f7f63d870f37ed96cedf5adc	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Hydrogenophilaceae	Thiobacillus	ND	NP
7383effa02f537874aac3c63514cd1a0	Bacteria	Proteobacteria	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Thioclava	ND	NP
51a014156b3a7d273878c862e9caaf38	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Thiopseudomonas	uncultured_bacterium	NP
93f220e4b1b438bc59cfeded68d8ea99	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcales-Tissierellales	Tissierella	Tissierella_creatinini	NP
95659ef731609ada631f9276fee382e8	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Peptostreptococcales-Tissierellales	Tissierella	Tissierella_creatinini	NP
20100fd511db3b5d5c022bf5140d9023	Bacteria	Chloroflexi	TK10	TK10	TK10	TK10	ND	NP
7e39f689210f7eafc4ff39da92238624	Bacteria	Chloroflexi	TK10	TK10	TK10	TK10	ND	NP
42962f0ed722e3292b391df3894ebc61	Bacteria	Chloroflexi	TK10	TK10	TK10	TK10	ND	NP
ca63cee9641e1e743295b91d13b7d832	Bacteria	Chloroflexi	TK10	TK10	TK10	TK10	ND	NP
6330b2c1dcf6cf6a03b897035f7abf61	Bacteria	Chloroflexi	TK10	TK10	TK10	TK10	ND	NP
78fb4c42bb6774ce3b5655068352d344	Bacteria	Chloroflexi	TK10	TK10	TK10	TK10	metagenome	NP
bd2b6c0679f41f189624d2d3cc42e9a4	Bacteria	Chloroflexi	TK10	TK10	TK10	TK10	uncultured_bacterium	NP
cc64d89e50c1386a0f59b0a21a3a228f	Bacteria	Patescibacteria	Saccharimonadia	Saccharimonadales	Saccharimonadaceae	TM7a	uncultured_bacterium	NP
9d6ace82638432f4fb2aed9c2cfae557	Bacteria	Cyanobacteria	Cyanobacteriia	Cyanobacteriales	Nostocaceae	Tolypothrix	ND	NP
0bed153f19f03e83fc4f8985da7b020c	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	TRA3-20	TRA3-20	ND	NP
f7b166cfbc83e2528069d773a99ee53e	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	TRA3-20	TRA3-20	ND	NP
19a84a2d96879685eb1d2a2604666897	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	TRA3-20	TRA3-20	ND	NP
99fadb64bea5cc7bfbcf5d59f99bd7ec	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	TRA3-20	TRA3-20	ND	NP
f8b8173289056f3442317b4669562a60	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	TRA3-20	TRA3-20	metagenome	NP
c0c41534eb0dc59f5f846fd6f1242fc9	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	TRA3-20	TRA3-20	metagenome	NP
a5cbf24eab7d479048eab7dde528ee25	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	TRA3-20	TRA3-20	uncultured_Alcaligenaceae	NP
730a364f420288a95b9d6feb7ea3674c	Bacteria	Deinococcota	Deinococci	Deinococcales	Trueperaceae	Truepera	ND	NP
c55df6cd40166d06b25d3a327bfb9dd4	Bacteria	Firmicutes	Bacilli	Alicyclobacillales	Alicyclobacillaceae	Tumebacillus	ND	NP
e2c44c528e91c80e85fffc21f590e66c	Bacteria	Firmicutes	Bacilli	Alicyclobacillales	Alicyclobacillaceae	Tumebacillus	uncultured_bacterium	NP
ed642cdbfb0e4c61d70f18261bf7bb1b	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Tundrisphaera	ND	NP
2df3f88833ed9c1c6f851a5e3ecb68c1	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Tundrisphaera	ND	NP
bff6eae30eb8adccaed938e78fb1ff15	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Tundrisphaera	uncultured_bacterium	NP
60a0998ec6b0f811bf7fc5cad3998ca1	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Tundrisphaera	uncultured_bacterium	NP
d5911ac62f7812c4a5afefcc9a1e850c	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	Tundrisphaera	uncultured_bacterium	NP
c41e38ec0abb37da79acd32fd3cd7c66	Bacteria	Actinobacteriota	Actinobacteria	Corynebacteriales	Corynebacteriaceae	Turicella	uncultured_bacterium	NP
414774ca2c36dd70d6cd6eac2dba53cd	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Tyzzerella	ND	NP
6b1621f337e22d8c335d88d9fc575942	Bacteria	Firmicutes	Clostridia	Oscillospirales	UCG-011	UCG-011	uncultured_bacterium	NP
c03c17f4bc2aab0bbf58720032c2f475	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	uncultured	ND	NP
87cab0b5452dea75d7ebcdc73bd95048	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	uncultured	ND	NP
9ffb42eab94f68a9d8415d67bfd7b3d5	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	uncultured	uncultured	ND	NP
c2833b3feadc40583132d7a1de607368	Bacteria	Verrucomicrobiota	Chlamydiae	Chlamydiales	Simkaniaceae	uncultured	ND	NP
ac0466862fafbc47dc724df1712b0290	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	uncultured	ND	NP
7a226f6b64f3dab64ef56a7f2be39688	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	uncultured	ND	NP
4c3bf958073bd96faefbe41be1c5c20b	Bacteria	Proteobacteria	Alphaproteobacteria	Micropepsales	Micropepsaceae	uncultured	ND	NP
0639efb623eaee2293013611ef450a9f	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	uncultured	ND	NP
802959ce626ed67d239d56bf95bf1d9d	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	uncultured	uncultured	ND	NP
1a56ad3ec2b87cfbeaba8976be08b4b9	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	uncultured	ND	NP
dcece32e6721f47a5d0849ec92f722a4	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	uncultured	uncultured	ND	NP
7f9808e6862bcd66fdff3e353e80da4c	Bacteria	Chloroflexi	Anaerolineae	Anaerolineales	Anaerolineaceae	uncultured	ND	NP
9094f39bc33a26e3c004e464482fdec1	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured	uncultured	ND	NP
4df385038da1d076640b7c8749be4ae7	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	uncultured	ND	NP
5f7122a87d3ee1da11dab0973ee8e324	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	uncultured	ND	NP
0fa1654522d972f7bc4fe9664e2a43f4	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	uncultured	ND	NP
022032f38f6fa898305cd62dcab77332	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	uncultured	ND	NP
00d0b30327c0d4cedc8738974f330269	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured	uncultured	ND	NP
de2d62bad7903daffcb7eeaf1c5a7724	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	uncultured	uncultured	ND	NP
8167038239155389ef07d15959ab3656	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	uncultured	uncultured	ND	NP
e454cf1c9f3347b7f0d879e758e4461a	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	uncultured	ND	NP
0a403db41b0def2fadaeb309717f3ef7	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	uncultured	ND	NP
c6f96c0b79d9a6b82fb53a5518bce977	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	uncultured	ND	NP
d0dc58b9e54d82bca8e0e457d84121de	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	uncultured	ND	NP
cf3a07019347fb5ff4f879297877d1d6	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	uncultured	ND	NP
649012fe487435c34c88da7ece9be07a	Bacteria	Firmicutes	Clostridia	Christensenellales	Christensenellaceae	uncultured	ND	NP
44c571ba0312425c802f166d38e788fb	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	uncultured	ND	NP
d4b2d2c163100df6a3f6a4ad996e66e1	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	uncultured	ND	NP
c8754dfe0022eae1049ea8c2a60e6180	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	uncultured	uncultured	ND	NP
1d246410b3990a812061d89ebe47f6c0	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	uncultured	ND	NP
1e97b8747fe0b06692003164fdee23f0	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	uncultured	uncultured	ND	NP
cf14da4a42ce45883a2186adc29414a7	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	uncultured	uncultured	ND	NP
84cbf534990ec2c2dabf8ad1e6e47d7c	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	uncultured	uncultured	ND	NP
8c9e3f69a476c8f0d6a33f72dc5fc072	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	uncultured	ND	NP
2f5a22680fc733973cff34cec9ffb1e7	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	uncultured	ND	NP
e09c0fa0e36e7f3a4c02cc7411987113	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	uncultured	uncultured	ND	NP
e0ad8dba7fc5782cd9c71b8f52d5cd72	Bacteria	Planctomycetota	Planctomycetes	Isosphaerales	Isosphaeraceae	uncultured	ND	NP
07e2d80a6159345cdb70473e83472795	Bacteria	Chloroflexi	Ktedonobacteria	Ktedonobacterales	Ktedonobacteraceae	uncultured	ND	NP
643ae54f1cbcb16a28657d5edb3032ec	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	uncultured	uncultured	ND	NP
b6c69fa6aab4aea4fbd180367e873253	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	uncultured	ND	NP
f4bb0816d7a7fb888a87c59510684b96	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	uncultured	ND	NP
10dc4305450baa033a8f3658e4404a26	Bacteria	Actinobacteriota	Actinobacteria	Frankiales	uncultured	uncultured	ND	NP
3b08e2012bffb8a00e45a4af50319fb1	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	uncultured	uncultured	ND	NP
c5d5c37695312188ca1587971c854e16	Bacteria	Bdellovibrionota	Oligoflexia	Oligoflexales	uncultured	uncultured	ND	NP
10f0461cb8a244c14aa2fb73e127e9e5	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	uncultured	uncultured	ND	NP
86e14dd85367bf944f87fb172a7697ea	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured	uncultured	ND	NP
cb80be4ac2def4c41b4338fe839038be	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	uncultured	ND	NP
0c3eebe38e3e4e5fb6f05e86412a1d3f	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	uncultured	uncultured	ND	NP
480f6b19df9ac96ae32751cef20e5a32	Bacteria	Chloroflexi	Chloroflexia	Chloroflexales	Roseiflexaceae	uncultured	ND	NP
d7930d6f4b3156fdde16b2a202ad6292	Bacteria	Actinobacteriota	Acidimicrobiia	Microtrichales	Ilumatobacteraceae	uncultured	ND	NP
cab1487b6a5b9ddd74f4e8ff106a10f8	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	uncultured	ND	NP
79a324eb339f80d33867c7fbfb7eb568	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	Vicinamibacteraceae	uncultured	ND	NP
f378fad429f15513a5d2bfee36a3c3c6	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	uncultured	uncultured	ND	NP
00a458985338798d5e761121536b0d3d	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	uncultured	uncultured	ND	NP
a72d42332f2900e46e27a4eea754083b	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	uncultured	uncultured	ND	NP
14b77c67fe84c1571d4972723b659b69	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	uncultured	ND	NP
7a96fa67cd206b25d10a0416df03296e	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	uncultured	ND	NP
1e217e29ae4909512e9ce15c059ef953	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	uncultured	uncultured	ND	NP
293caf1e429196d434d4ecfd21fe423b	Bacteria	Proteobacteria	Alphaproteobacteria	Paracaedibacterales	Paracaedibacteraceae	uncultured	ND	NP
6cdaf5e522eb4fd27aa65034acf99420	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	uncultured	uncultured	ND	NP
f8aed7f2920214e446e1ffe64e930927	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	uncultured	ND	NP
90aca794c7e30b8a77e87f13ffc9a5cc	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	uncultured	ND	NP
4066cb5685a6e6d8ccfd69aa6ed56565	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Devosiaceae	uncultured	ND	NP
20e4d1516a6cbe21055aa6d719802613	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	uncultured	uncultured	ND	NP
6de41c43bb33f686642c3e8fb80c6444	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	uncultured	uncultured	ND	NP
4be367a4403d799277e8422710180dbd	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	uncultured	ND	NP
57509bf2ef7c7f7bc280b0f247b688cf	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	uncultured	uncultured	ND	NP
2074b7c3de5d0814747e670922869f5f	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Oxalobacteraceae	uncultured	ND	NP
f461d947411189ff7ed9aa49db82d1b7	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	uncultured	ND	NP
1d1ac2826e15c33e3d72fe820ae493aa	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	uncultured	uncultured	ND	NP
26593b03b44c695683bf282a67e9ba59	Bacteria	Chloroflexi	Anaerolineae	Caldilineales	Caldilineaceae	uncultured	ND	NP
98336085749554451a65c65a81efae23	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	uncultured	uncultured	ND	NP
1a7fd1bded2af7565ec3f94930f6dc60	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	uncultured	ND	NP
b7b5350400ac83d4ff9d1248c818deea	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Xanthobacteraceae	uncultured	ND	NP
e6ac58a3a8002187e3fd32d17bffa6f4	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	uncultured	uncultured	ND	NP
293e9e89e7bddccbba6751254fc6e2ae	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	uncultured	ND	NP
6a5199f36565fddcec40c197ffa97dfe	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Chitinophagaceae	uncultured	ND	NP
41b0ffb150d58d7e6823e8a62f5e476a	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	uncultured	uncultured	ND	NP
24365b74b263ac74d4e59abf4fbe561f	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured	uncultured	ND	NP
5d4200386bc2697a57b9fd720dfcb8e8	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methyloligellaceae	uncultured	ND	NP
306efb74db6578a967bc91e30957ed60	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured	uncultured	ND	NP
97d8af307099e38a847396a3db6024a9	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	uncultured	uncultured	ND	NP
4b3b1f5b0f08a10c7f7c44ae73651da2	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	uncultured	uncultured	ND	NP
f57b142c70813523e8a0bcd5e016479a	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methyloligellaceae	uncultured	ND	NP
66d2b628187f8fa3b00f5c3628cc161d	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	uncultured	ND	NP
ff493f77e13d8db6f4e585e378c195ea	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured	uncultured	ND	NP
11cb78a77a49493e230aef886e4e9eab	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methyloligellaceae	uncultured	ND	NP
14cc575f7752a4287d6d8b0165951b1e	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	uncultured	ND	NP
ac650fd1e9ea8aa0d7f0211562b59c38	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	uncultured	ND	NP
f0e8132c70c37579db0e3a3480f14970	Bacteria	Acidobacteriota	Blastocatellia	Blastocatellales	Blastocatellaceae	uncultured	ND	NP
1d9caadd550c62cf7d3062bc4ea92588	Bacteria	Proteobacteria	Alphaproteobacteria	Elsterales	uncultured	uncultured	ND	NP
2385181f70524d74f77ef2c22e952f10	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured	uncultured	ND	NP
c8ceb1545da3cdb631c6b22da67d8a14	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	uncultured	uncultured	ND	NP
32f65d36a575974c22a897038705d09e	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	uncultured	uncultured	ND	NP
053c09f43a8ca677723e10f2650f95aa	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Methyloligellaceae	uncultured	ND	NP
20785c5e14080db73078fd94a0c0a62d	Bacteria	Acidobacteriota	Acidobacteriae	Acidobacteriales	uncultured	uncultured	ND	NP
fcc1bce6c291bfe30702765728b1cb11	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured	uncultured	ND	NP
71c07fb47d6439b292beb61b20c97bba	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	uncultured	ND	NP
3263acaf122c5018aa3ba0ae6f70b88c	Bacteria	Proteobacteria	Alphaproteobacteria	Caulobacterales	Caulobacteraceae	uncultured	ND	NP
3b04c246b4fe114695a6ef17dc4b2dd1	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	uncultured	uncultured	ND	NP
7223f870e5cf73d6596012a69a6dd2f6	Bacteria	Actinobacteriota	Thermoleophilia	Gaiellales	uncultured	uncultured	ND	NP
dc8fbd390ce2bfe978427a424cbaf392	Bacteria	Planctomycetota	Planctomycetes	Gemmatales	Gemmataceae	uncultured	ND	NP
8cb3efeb0c4db5b8db9656d135b64570	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	Gemmatimonadaceae	uncultured	ND	NP
4ba0167bba97efbd15194590a84687de	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	Solirubrobacteraceae	uncultured	ND	NP
